category	filename	sha256	bytes
atlas_stone_decay	boulder_surface_[Era_3_DECAY].prompt.txt	39537c5e93a1b615aa03b92696ac35501ae99f8a81cbecea7696408e2af2b294	674
atlas_stone_decay	bridge_stone_[Era_3_DECAY].prompt.txt	ad2849e0a42bd4f31a3246a36977a3754b733252cd53d498cdb87a43ca55de6e	647
atlas_stone_decay	cairn_stacked_[Era_3_DECAY].prompt.txt	832674368ba7d1b25bdae0db0e6494573884a4fae62e366e5d66009846545261	631
atlas_stone_decay	castle_battlement_[Era_3_DECAY].prompt.txt	4d48b49faaaa5c48542c24599d5a8c5c0cddc0104c433a298fe89555858cad70	626
atlas_stone_decay	castle_wall_exterior_[Era_3_DECAY].prompt.txt	69c3a8e798502569c88e9c8c7bf24dfe8d27633773a8c299b453f44b13978bde	669
atlas_stone_decay	castle_wall_interior_[Era_3_DECAY].prompt.txt	eb4ec31dcbeeb5e6a0c4a6884cc79bec199050210d7bb2de7a2bdf32fbb06a72	617
atlas_stone_decay	cave_crystal_embed_[Era_3_DECAY].prompt.txt	c68f723d7b9086e476088dfe65c4ab59d5756114c4b383c0d5767c14b0752072	638
atlas_stone_decay	cave_stalactite_[Era_3_DECAY].prompt.txt	ad04bfb467ba4ecebabe6e58da777c001c95f5127f612fd279bd8c489e43dbc9	638
atlas_stone_decay	cave_wall_dry_[Era_3_DECAY].prompt.txt	7b8052d0bd0f14938390fd0e2c56a946a4e5f87673549ae61d86dad5fc5c754f	658
atlas_stone_decay	cave_wall_wet_[Era_3_DECAY].prompt.txt	867107b88becd7f7bf1a16f715adae125db7a2589bc7af62138c5ee95e6cd46f	614
atlas_stone_decay	cliff_face_[Era_3_DECAY].prompt.txt	30950e11f4ceba127c67c574f771dc39aa23148284e899d5c09c7a8083bcf880	646
atlas_stone_decay	cobblestone_old_[Era_3_DECAY].prompt.txt	95e0958faa75e2ced430ade2d15116b1ed2ec42279fce937633dbc53e30d3097	667
atlas_stone_decay	cobblestone_road_[Era_3_DECAY].prompt.txt	de41fe9db95861b175b889ce56d957d1c39b9bebd1fe9e3140602c6273b2cb29	620
atlas_stone_decay	crypt_stone_[Era_3_DECAY].prompt.txt	030bc6ccb5670bfc159f3a6105915d91d9df83e56b7dac272b8c23900899d826	589
atlas_stone_decay	dungeon_block_[Era_3_DECAY].prompt.txt	f3e8f1b7918d4210cdc7e4db6a76cf37945d9472f10cf2a6062d5bbf41fcc50b	623
atlas_stone_decay	dungeon_bloodstain_[Era_3_DECAY].prompt.txt	2fbcf94b8fc1b7f0b0f7efd74be9d15954f2dc660e58a77631daf804f27e210e	641
atlas_stone_decay	dungeon_mossy_[Era_3_DECAY].prompt.txt	1c74480803bf9cdb1ad9840a3d5c1986c1c3233327874aadb21c221bcebb2772	629
atlas_stone_decay	dungeon_scratched_[Era_3_DECAY].prompt.txt	ffc94d24f9c9750dd8879a04b7d25c179372524eee3a2ff8bf453bab30adb96b	607
atlas_stone_decay	flagstone_cut_[Era_3_DECAY].prompt.txt	cb90bef75cbcfe1a857da7af8d675f9fbad2ea6711c1fbdd59b9c8bf4bdb35ab	673
atlas_stone_decay	flagstone_irregular_[Era_3_DECAY].prompt.txt	23b43277289e805fead3b04995fc24cf7999bd794c6fbee84d03f05e3f2b096d	631
atlas_stone_decay	flint_grey_[Era_3_DECAY].prompt.txt	a7d5c4bc98328808b3530d456aa6e24c30b9938199d8bb03ced300dec2003e56	595
atlas_stone_decay	foundation_cracked_[Era_3_DECAY].prompt.txt	39c02cb0104fe0ad1fac6e6a9962029871d4b0f363a2ffbe2922bed4aaa695fe	629
atlas_stone_decay	gneiss_banded_[Era_3_DECAY].prompt.txt	90b9ce3208e1e5d5aab84cedd9f1daa8bb0e1468fe674a702b543a7783da4c5c	648
atlas_stone_decay	granite_dark_[Era_3_DECAY].prompt.txt	8f4c84a5d0a823b3d84f554d3642b1f5bdb06c11d2822afdc8272ea8c289ba44	653
atlas_stone_decay	granite_grey_[Era_3_DECAY].prompt.txt	512645b5d09a341ba7111a4a55c8ed38c6df541f81e32daee1435f4442eb1ffb	642
atlas_stone_decay	granite_pink_[Era_3_DECAY].prompt.txt	57bda338deb7ed1559180eb52f8878a72b31990571111f683503dc05d8eacd0e	669
atlas_stone_decay	gravel_fine_[Era_3_DECAY].prompt.txt	9380895edaf6602a6247e809a95e3c1e6557f9a6ca950c0f68019b4fb18913cc	620
atlas_stone_decay	gravel_river_[Era_3_DECAY].prompt.txt	db21f5509b33ea47950cfdd434b6b666975476c785184c12533032eef7a48ab2	634
atlas_stone_decay	limestone_pale_[Era_3_DECAY].prompt.txt	971b36f10dd4a8c503d09b841e435557cf0a0bfffc86efe44d42fe39cda4eb89	641
atlas_stone_decay	limestone_weathered_[Era_3_DECAY].prompt.txt	9daaa99f1c1aaa05b922308a5bb98118cdb249883474db2544ca44ccc0ff4821	629
atlas_stone_decay	marble_dark_[Era_3_DECAY].prompt.txt	50c46f2fa4911738a5dcc555c2dbcb6daf2f4b3cb9941f5c1cb5231dae6855d6	651
atlas_stone_decay	marble_green_[Era_3_DECAY].prompt.txt	2d9e51553e19f6cdbd0cac0457e5b459604161700991a1e4f68261cbff74dcce	624
atlas_stone_decay	marble_rose_[Era_3_DECAY].prompt.txt	1b85572b8166779ff0a50987a2e16904ba4808d08f49cac60a5f7e9ddf1b30b1	639
atlas_stone_decay	marble_white_[Era_3_DECAY].prompt.txt	f4aaad798fd62a517b6a4fa4f1c118a0cfebc6d06d3bbf14ba1300f774d4a4e6	655
atlas_stone_decay	mosaic_floor_[Era_3_DECAY].prompt.txt	d41d723611f01a7929df79c034f81f371659411da975b789e726186bf0c2d8d3	613
atlas_stone_decay	obelisk_carved_[Era_3_DECAY].prompt.txt	b38c259d18235da5c656050eecabe0994ccdf78a08e8ce034db039f00551540e	642
atlas_stone_decay	obsidian_fractured_[Era_3_DECAY].prompt.txt	58ee682e942d4967dfca8d973cb87dd24c1f92437d0aa88c67ee22daad8b2597	629
atlas_stone_decay	obsidian_smooth_[Era_3_DECAY].prompt.txt	99c5b6b12181595f4c7b987edce5557907809e60a3c285a5a546099579b95a28	641
atlas_stone_decay	pillar_fluted_[Era_3_DECAY].prompt.txt	8e56760f4cd38e580d738d890be3b86f32bd6110717b3014d34a398c5d0c925f	629
atlas_stone_decay	pillar_round_[Era_3_DECAY].prompt.txt	3ecb885db16be6ee58079dc0284950acfe73d776ce3110f743acd17372f14f50	648
atlas_stone_decay	pillar_ruined_[Era_3_DECAY].prompt.txt	19ebe93b9a2345084a128b7e9ec02f7e026853d5ff4391c829a21a75e21a41f4	647
atlas_stone_decay	pumice_[Era_3_DECAY].prompt.txt	f25c8769c0c80b2d74de8463faf2bddd31f0a373582203e020fb754f7476901e	595
atlas_stone_decay	quartz_rose_[Era_3_DECAY].prompt.txt	36e23ba9e666e86a7645974a2dc6cc5d41dd9b67b679420d77c64c1455409907	637
atlas_stone_decay	quartz_smoky_[Era_3_DECAY].prompt.txt	fddb656f300a9d634b1295e5b6e9b0f5c922c7605c5c922d97dfb1b8c893ff68	628
atlas_stone_decay	quartz_white_[Era_3_DECAY].prompt.txt	36cd334da57ef81e2d7f40e4ed5cd7399c1bd538c4085e6a75f5a19592ad4be6	672
atlas_stone_decay	rubble_pile_[Era_3_DECAY].prompt.txt	f571415337d71a16be2985ba86ed05fadc712af7a0398c5ad3d8bb5e63e91682	612
atlas_stone_decay	ruin_crumbling_[Era_3_DECAY].prompt.txt	021601e24e346fc87d54396a9b54e1198a8207694f4245ef4c3ffd5a63836f72	640
atlas_stone_decay	ruin_overgrown_[Era_3_DECAY].prompt.txt	d68b6f533602507a918c22890be3942d1c3f1ecc5f169d7df16ba2344377c2a5	607
atlas_stone_decay	sandstone_carved_[Era_3_DECAY].prompt.txt	c298504d87ea047a6b44181ad4682cf519373cca23977fe0729709f39b28cc5d	604
atlas_stone_decay	sandstone_red_[Era_3_DECAY].prompt.txt	711dedcee61b15032952ef84761541c232afe9a0a55ee3aecbf8c5dd41cb031f	597
atlas_stone_decay	sandstone_tan_[Era_3_DECAY].prompt.txt	632058a678a062c2fcd06846aed227c8dabfc627ad35595af0a934455902b90f	624
atlas_stone_decay	sewer_stone_[Era_3_DECAY].prompt.txt	6140b05f91fe03bc65afcb75e64293913dd1a57c33926eab72d8fba6897230f6	609
atlas_stone_decay	shale_dark_[Era_3_DECAY].prompt.txt	fc112bda05cbbf3c4b357bae1736e81903f6a97c348ed20898ca1a0d505ca91b	599
atlas_stone_decay	slate_blue_[Era_3_DECAY].prompt.txt	307a06067f8d65b879d139347785f30dce5f2e091e213ffe46f4369c5ef6ded9	644
atlas_stone_decay	slate_grey_[Era_3_DECAY].prompt.txt	83772feda97ddf78e27c47eb76b3f7bc8779facd698a5d881ef9d4a461de5262	625
atlas_stone_decay	temple_altar_[Era_3_DECAY].prompt.txt	b9b76fa4fa31ce588f94cba2c5e268573486731aa11984b99512b77292162e79	658
atlas_stone_decay	temple_stone_[Era_3_DECAY].prompt.txt	0092f5ee1ec58a5f1dddcfd77c84cb72f07ffe0c75c19ff8dc47819b635fd1fd	631
atlas_stone_decay	tomb_wall_[Era_3_DECAY].prompt.txt	af42d530ac17a0049310273374fc75bc76ef0ea5e9d1c6b0f8354bc96ace1f0f	605
atlas_stone_decay	tower_stone_[Era_3_DECAY].prompt.txt	b17978cfdf86db16b0b5e64f50485f090c8f9ac0778c1d4f5e0454fac94a71ac	652
atlas_stone_decay	travertine_[Era_3_DECAY].prompt.txt	624e664f2b45616d9d36302db1fb7d3b9eaded11ca067629e3f5775b489b064c	620
atlas_stone_decay	well_stone_[Era_3_DECAY].prompt.txt	c74984a3ad9e4642a82fdd2bec026d45fe8cb363cc556e68b5a6b02f2545e15d	639
atlas_stone_golden	amethyst_[Era_2_GOLDEN_AGE].prompt.txt	7738ea832bcf6bf2ba3ee621b7b155a06f8af09a2b100ee47e7300d7b9052ae0	642
atlas_stone_golden	basalt_dark_[Era_2_GOLDEN_AGE].prompt.txt	ff825ff323afeacf487f74449efaf4eb1c4a48763d745985a5234a9831ec8d91	586
atlas_stone_golden	basalt_rough_[Era_2_GOLDEN_AGE].prompt.txt	ea5efd077ca2b2199f02843e6e5e0e80f86d3176b9ee5835ab34f595164e153e	645
atlas_stone_golden	boulder_surface_[Era_2_GOLDEN_AGE].prompt.txt	b25d4a70880790c137d82353d32bfff8478f602b7cd3f74a6d97ed97ed61d8a7	597
atlas_stone_golden	bridge_stone_[Era_2_GOLDEN_AGE].prompt.txt	0a5e5d06a8aa037f18c5c3cc4f074568f3c494950f08ef3c4298a45839b925ce	663
atlas_stone_golden	cairn_stacked_[Era_2_GOLDEN_AGE].prompt.txt	fe492b229239ff78350eab0a3b9ca43127e0eadf953b3f110ba866d76057594b	677
atlas_stone_golden	castle_battlement_[Era_2_GOLDEN_AGE].prompt.txt	97b4f894ee27e7dddeb4d08a3173437db218e13b372b4b4e2ee0b443d213e3bd	612
atlas_stone_golden	castle_wall_exterior_[Era_2_GOLDEN_AGE].prompt.txt	24afb15155f63d6a5c3754033b1b2ec2d634e012fbbdf0fb9baf34bb1b31a6b2	590
atlas_stone_golden	castle_wall_interior_[Era_2_GOLDEN_AGE].prompt.txt	95639b2dbc827b12b23e38face3a9c82014c46959abf272c9a68938281c70dbb	567
atlas_stone_golden	cave_crystal_embed_[Era_2_GOLDEN_AGE].prompt.txt	7d09468c49aa9d6f27ced45af6cb9bbb10a59bb97b334cafefd874b7ef308cf5	609
atlas_stone_golden	cave_stalactite_[Era_2_GOLDEN_AGE].prompt.txt	1476b69753c9163034d0fbf1b26ad5145587ba68d9f2f23bb399a614c84b793c	661
atlas_stone_golden	cave_wall_dry_[Era_2_GOLDEN_AGE].prompt.txt	00522098b8c3d38712f50310a885cea6812681df6534a5a5f41d5e6884efc11e	583
atlas_stone_golden	cave_wall_wet_[Era_2_GOLDEN_AGE].prompt.txt	4399a6100d5854890d72ded2d4b0abc43462be064b67c2f6996a40f35e3dddf5	590
atlas_stone_golden	cliff_face_[Era_2_GOLDEN_AGE].prompt.txt	2268eb664bb0e8755dc74d053aa9a7a072ddcc6e090a41a3a8e1a6d8fbd096fc	561
atlas_stone_golden	cobblestone_old_[Era_2_GOLDEN_AGE].prompt.txt	6a75590960b1b36821135be820a32d11111dd38a79ee6e77fc57e04ec2534d44	591
atlas_stone_golden	cobblestone_road_[Era_2_GOLDEN_AGE].prompt.txt	0e75d401ffa3297bc83aaedce5facf7ecd03477919f8b15a2fac424f5109a746	594
atlas_stone_golden	crypt_stone_[Era_2_GOLDEN_AGE].prompt.txt	8e88592798d8cd91d71f1c580ea9d442163dc2fab9f70a876650316cee01abd5	612
atlas_stone_golden	dungeon_block_[Era_2_GOLDEN_AGE].prompt.txt	eccd08b0916b6b73f8eb6faee66534709b9ad3c532db1d26b49ad956e6915248	561
atlas_stone_golden	dungeon_bloodstain_[Era_2_GOLDEN_AGE].prompt.txt	635e0953a414600fb9f5d53818dc63b3bcda6b44272a51263d09ac178038e0e3	611
atlas_stone_golden	dungeon_mossy_[Era_2_GOLDEN_AGE].prompt.txt	94df76a1c8b7ce014279364d4361e86d35701c9e144831530342b8d625eba5f2	573
atlas_stone_golden	dungeon_scratched_[Era_2_GOLDEN_AGE].prompt.txt	0be5df31788692d0d6d787a3816a462c300084fb32b5959d766bb54ff59b21f4	630
atlas_stone_golden	flagstone_cut_[Era_2_GOLDEN_AGE].prompt.txt	b6857f23bd3e06bd84e036c57ffde258eb5f60d077bb18702b86904953c9bd35	619
atlas_stone_golden	flagstone_irregular_[Era_2_GOLDEN_AGE].prompt.txt	985c779c60fc39ee40b297b339f41ec8d3ec998799b104b2de587a0deeee8501	597
atlas_stone_golden	flint_grey_[Era_2_GOLDEN_AGE].prompt.txt	8c24e3503eab5db9f0f6577027b5b8bafaf92b43b0aa9a09783a0479d419e14f	611
atlas_stone_golden	foundation_cracked_[Era_2_GOLDEN_AGE].prompt.txt	12a106e743f93557cbb0af3cf7deede79966e87e79137fc3e8bc6eee7bf5cdc7	585
atlas_stone_golden	gneiss_banded_[Era_2_GOLDEN_AGE].prompt.txt	f496bed730d90fb50cbc71e0dc7da8a30b0d9ff64d1091cff8bc40f7ef75f555	592
atlas_stone_golden	granite_dark_[Era_2_GOLDEN_AGE].prompt.txt	8ab6dbb333a3e5a8c6e7980a143cd79e159fdfa7859aa6e4edc2cf08dd8d8550	625
atlas_stone_golden	granite_grey_[Era_2_GOLDEN_AGE].prompt.txt	52af41cd1e86c6cd611a736cd144a217f1aeb63a2e1dc35bd85abf14c1feb913	634
atlas_stone_golden	granite_pink_[Era_2_GOLDEN_AGE].prompt.txt	d4943772c6c22fd2769377ab4ed174b48f94b949c5748a8f18b9b49d4fb67864	632
atlas_stone_golden	gravel_fine_[Era_2_GOLDEN_AGE].prompt.txt	fce319e80c17a934edda9ae1d3df553571310cbae5423ba07402c66af4b10ec3	643
atlas_stone_golden	gravel_river_[Era_2_GOLDEN_AGE].prompt.txt	db6868a6c482889bca079eb39f1616e38129248aad4187bdc1af371383115cc8	598
atlas_stone_golden	limestone_pale_[Era_2_GOLDEN_AGE].prompt.txt	358e47df28d217655b143e08c81fdced570134ab29ccefd6207862f85daf36d6	650
atlas_stone_golden	limestone_weathered_[Era_2_GOLDEN_AGE].prompt.txt	7714ad4793b67e903e52657a7f62574dc55e3745ce0c86ca068d41292cb5d9a3	661
atlas_stone_golden	marble_dark_[Era_2_GOLDEN_AGE].prompt.txt	59735e5d1e2e0bb73387383a3b2c33d5f52dee71c11122d511b20a2c8c6d3ef0	575
atlas_stone_golden	marble_green_[Era_2_GOLDEN_AGE].prompt.txt	d4d1d1172fb6df767bb010375ebe5a86d9b5c2d6c45329017df0070e362c9859	608
atlas_stone_golden	marble_rose_[Era_2_GOLDEN_AGE].prompt.txt	9c346b6f399c6999d99dfeae91ebd580fff3372a34e261af1cc99bdd369fe905	585
atlas_stone_golden	marble_white_[Era_2_GOLDEN_AGE].prompt.txt	f04ffde8f2a3c7500046cb0f3f8219dd10c87bb2b92ae27ed962dcf4fcb4a336	600
atlas_stone_golden	mosaic_floor_[Era_2_GOLDEN_AGE].prompt.txt	9368d8a0b21823506836e9622c0364aa00875abaeaead6b61fee8f41071c4e80	593
atlas_stone_golden	obelisk_carved_[Era_2_GOLDEN_AGE].prompt.txt	2be69c074ad1139e8490e1bcb78404c59b111eb4cf13d0d892a70042696b44e6	620
atlas_stone_golden	obsidian_fractured_[Era_2_GOLDEN_AGE].prompt.txt	9c3c9a093c1a620998c5b9c234ab1d55957f41982edfd5526caed6abe379d336	615
atlas_stone_golden	obsidian_smooth_[Era_2_GOLDEN_AGE].prompt.txt	3dd106f0d5efcc6d15d086a507b6c3693465c9092878605628c98461f8310134	642
atlas_stone_golden	pillar_fluted_[Era_2_GOLDEN_AGE].prompt.txt	eb68f037f4b4c7198a9120a29e97f0376d5d15dce678badbc74874c43ed62311	631
atlas_stone_golden	pillar_round_[Era_2_GOLDEN_AGE].prompt.txt	583ed221ff6759e56c888bcd1615fe3468575c5de46c77b6d1c937c123a30e6f	587
atlas_stone_golden	pillar_ruined_[Era_2_GOLDEN_AGE].prompt.txt	68fd0208b0f8a1d4184ef03bcd6266a965a1d4d67bc6da5c925caadd9f9dcb75	542
atlas_stone_golden	pumice_[Era_2_GOLDEN_AGE].prompt.txt	d1d66a4f4f63bc1c1bc9124b8e3c32276fe31fd7f35934cd2e331fbfe4321052	603
atlas_stone_golden	quartz_rose_[Era_2_GOLDEN_AGE].prompt.txt	1c4bb6f1bd5bcff0cbe58f43a6646198c81333d51174a79a456c06c1aaf6bede	636
atlas_stone_golden	quartz_smoky_[Era_2_GOLDEN_AGE].prompt.txt	bce851ce09cfb9411f876ef882123606f48ee00bbe7072aa71c0d224f31a2ecd	593
atlas_stone_golden	quartz_white_[Era_2_GOLDEN_AGE].prompt.txt	493206debcb61d78db9502f954d0c41045205c4df0ca63c22d6dc62406fa1736	620
atlas_stone_golden	rubble_pile_[Era_2_GOLDEN_AGE].prompt.txt	7ab29072f0d4f733b1b1680cc043dbb19465aa492ce41dbd8741958254451dee	629
atlas_stone_golden	ruin_crumbling_[Era_2_GOLDEN_AGE].prompt.txt	8b274322665cfce1f13e69f27e78823b138e5b5bb4c4aa40f1bf19198429776f	581
atlas_stone_golden	ruin_overgrown_[Era_2_GOLDEN_AGE].prompt.txt	14df22ab68dc9e1d3376c57fbf69a38bb2a7b7867201e10fc2d22552025d2012	594
atlas_stone_golden	sandstone_carved_[Era_2_GOLDEN_AGE].prompt.txt	2f70f984baa91b9549a14b63768c41cb7a140be3522039c6bd7de3a169d6a07e	593
atlas_stone_golden	sandstone_red_[Era_2_GOLDEN_AGE].prompt.txt	d9dd140bec4bab008509dedb3a7aa970d10c1dbb8a271bde84ef1141424ea197	625
atlas_stone_golden	sandstone_tan_[Era_2_GOLDEN_AGE].prompt.txt	b02b593c07916920fad3ec1d2ae49154c5a5b2a0f15928e4db16c6d650c35cb1	638
atlas_stone_golden	sewer_stone_[Era_2_GOLDEN_AGE].prompt.txt	57c8ce13d02db27f3c48770bae56be9942a2af658f82e4d39d3be0361468d378	567
atlas_stone_golden	shale_dark_[Era_2_GOLDEN_AGE].prompt.txt	93a2c77702ddc6b6cd5cac0eee12167f3a8dc7cfdb7465a6c5d3570da33a46bf	639
atlas_stone_golden	slate_blue_[Era_2_GOLDEN_AGE].prompt.txt	6724b2eaa7e71d1fc578e7cb89f40b1803476caa7687c354e6b50c900db372b9	620
atlas_stone_golden	slate_grey_[Era_2_GOLDEN_AGE].prompt.txt	4fc7ee23f7dca5bef691eb2e3538dfe2c717e6b42dbde80180cb25fe21780708	601
atlas_stone_golden	temple_altar_[Era_2_GOLDEN_AGE].prompt.txt	9d5c8c60195d6cd7edb16557d0851ce05fbcd43387532de5ff41b6c7353854b1	622
atlas_stone_golden	temple_stone_[Era_2_GOLDEN_AGE].prompt.txt	04e54e0b83b67663907cb7f62c3926525db1ef001feae438963c8ee2d787a311	572
atlas_stone_golden	tomb_wall_[Era_2_GOLDEN_AGE].prompt.txt	fe43156b8fb63ba9a5057ef4ca95887822acb914dcfc3f1e7b15d480d7f9c3d3	570
atlas_stone_golden	tower_stone_[Era_2_GOLDEN_AGE].prompt.txt	18a530b4b11f045095321f4c21e8b3cac4a6726ab58e0fdae6fa33cb30a9cc47	580
atlas_stone_golden	travertine_[Era_2_GOLDEN_AGE].prompt.txt	328d504fba1e4d6765ac6148cf082c88fa521416bab7b21478f343fe34f6b6c7	585
atlas_stone_golden	well_stone_[Era_2_GOLDEN_AGE].prompt.txt	e6bb2f29c0713944bd90dba151024f3c2cd936fe6cf6cb460e2d09d7fb7badb7	683
atlas_stone_void	amethyst_[Era_4_VOID].prompt.txt	e3a1920019c4bec7dee194ea5724d7f06e06a03677385c203e02a6e22fb0c26f	659
atlas_stone_void	basalt_dark_[Era_4_VOID].prompt.txt	868d3ad8a3cbf2fc30be6f041ae033bfa773999b469e6b95375896ea72fdfdbd	574
atlas_stone_void	basalt_rough_[Era_4_VOID].prompt.txt	573a64b7ca0b272cff845b9fb30c9083c9964eb73eec3b1401105425318cafc0	604
atlas_stone_void	boulder_surface_[Era_4_VOID].prompt.txt	c27381c6b235c8ce0eb004f3e8267cdc38f78ad832c836b7aa08ddc40cf939ef	648
atlas_stone_void	bridge_stone_[Era_4_VOID].prompt.txt	c71decc141d3b5ef3bdfa62b24a6cd9abafb7eac8d3fe82b92722430781a77ad	678
atlas_stone_void	cairn_stacked_[Era_4_VOID].prompt.txt	33e6d2c4ac64a5e9fc6e5d01736ec105adda3be4afa33f09fe198ed586450382	623
atlas_stone_void	castle_battlement_[Era_4_VOID].prompt.txt	07048177785e2617e993491e125cb12904ecef93aa82848cf1ced1391eac1c1c	646
atlas_stone_void	castle_wall_exterior_[Era_4_VOID].prompt.txt	ec8626bfa0ec3b4e65cdd0a500b419a923706ff388ed52772bcceb7b39b1775b	583
atlas_stone_void	castle_wall_interior_[Era_4_VOID].prompt.txt	3369b30f867d17e64202d9d5d22c41063284443eb90a8989e29168756a062a8d	670
atlas_stone_void	cave_crystal_embed_[Era_4_VOID].prompt.txt	4804a0547b636c4e211ba8075ec4f30927ba68e4f91abb06b0d37c5252d636f5	619
atlas_stone_void	cave_stalactite_[Era_4_VOID].prompt.txt	43fadfb9912eabe2ba26584cd8b0f81bc97a8ef50ef0e31db0e647781e78e5dc	646
atlas_stone_void	cave_wall_dry_[Era_4_VOID].prompt.txt	c053f9733488575f345e943764976ee66fea495bb31937c040d49017cf17a5ba	650
atlas_stone_void	cave_wall_wet_[Era_4_VOID].prompt.txt	36781c5982d67477d14c55af885d6adf4dd51dbe96324e140a85124cbc3f1e07	579
atlas_stone_void	cliff_face_[Era_4_VOID].prompt.txt	ee29344be6d60fa9020f02918a972cfde30d1f0ea33bacf3ef8b01a346a66e53	615
atlas_stone_void	cobblestone_old_[Era_4_VOID].prompt.txt	ca25c52970456dab9796bad91fa8c3ceb5405d25db9cd09d5a89c75bd8560096	684
atlas_stone_void	cobblestone_road_[Era_4_VOID].prompt.txt	40eaed6c7960a1e174e1d06753bd0d059e0a19db4c0ed9ad8e449f71132410c7	606
atlas_stone_void	crypt_stone_[Era_4_VOID].prompt.txt	bb3ac7cf21aee8a90bc7e1d959ee4168f41f6d1438f6b17dc252882f456aca6e	572
atlas_stone_void	dungeon_block_[Era_4_VOID].prompt.txt	be08fd25375d9d824cceba7a10f2b031838af6987cbbc67afa6ddbb67d7da2c3	641
atlas_stone_void	dungeon_bloodstain_[Era_4_VOID].prompt.txt	4e408829ede9e7aa40cc856a8b37711b31c01be0f158c8d1d1f63149a4bf432a	634
atlas_stone_void	dungeon_mossy_[Era_4_VOID].prompt.txt	05cfe6569c6605fc3ba7d45717818828dd1f79595a7987efe3d419fcfe3f537f	622
atlas_stone_void	dungeon_scratched_[Era_4_VOID].prompt.txt	4fcef75e2d77fdb00596a4cece5a0fcaf0039e02b68202b399bedffedd6e9a3a	663
atlas_stone_void	flagstone_cut_[Era_4_VOID].prompt.txt	870e92d01f574ff66b0d5976c6dfebc2e18d3c1472014938a10d3c0c38d2e230	635
atlas_stone_void	flagstone_irregular_[Era_4_VOID].prompt.txt	5598112b8ae8b528547886c7c71163c81bc5496b6f7a3aecbef54b72c54aba7f	651
atlas_stone_void	flint_grey_[Era_4_VOID].prompt.txt	32c91b21a02e73d4c4e4d115026ebbd223bda997a466caa5e3fe276d69c0bc1e	611
atlas_stone_void	foundation_cracked_[Era_4_VOID].prompt.txt	e939fea34652bc37cb413d3b40cb33d7d464d4216cde11112ed1d091f4538439	655
atlas_stone_void	gneiss_banded_[Era_4_VOID].prompt.txt	c4b748a04c31efa3c8e325783030c4f735028bbbdabf31c5db5987836700a457	576
atlas_stone_void	granite_dark_[Era_4_VOID].prompt.txt	2d62a36cf13555c42987ed49a8c6f6a297fa46659e2529a122d49de7661d4b49	582
atlas_stone_void	granite_grey_[Era_4_VOID].prompt.txt	9ab62fe0993ece567a7faafd8977e3d00ed07ac4410668be3e5237c0763b24b9	661
atlas_stone_void	granite_pink_[Era_4_VOID].prompt.txt	b63f3b16b00f5480c3464f31bdc255a726599353f0435b911141a471a3276420	622
atlas_stone_void	gravel_fine_[Era_4_VOID].prompt.txt	823fae6d2ec8a828a48dd13c9f288abc34c52c69832fda81da08b109c43984ee	578
atlas_stone_void	gravel_river_[Era_4_VOID].prompt.txt	a464a6557d0873df36192ac2b3c42ecdd70b3e83e228ec99dcfb2334f0309975	646
atlas_stone_void	limestone_pale_[Era_4_VOID].prompt.txt	60dfb45eb688846b1b6290856603c1a0c98048a4a7c7c208028df2d1af50126f	646
atlas_stone_void	limestone_weathered_[Era_4_VOID].prompt.txt	c7c6fb810ba96f6d24c2821595f3d0fbd11197dcc7d461304d293858dbe549fc	639
atlas_stone_void	marble_dark_[Era_4_VOID].prompt.txt	98289994ebc36ef261abfa3e7c977b39110fd9ded6a0488f88d05141d73ea1b8	613
atlas_stone_void	marble_green_[Era_4_VOID].prompt.txt	70c195449b778ee2699b086007594b0293e64ec22b3780f5fd0864c797f03216	553
atlas_stone_void	marble_rose_[Era_4_VOID].prompt.txt	3002df4ba94ba5abb3cf7248fd05a6c5dd25d6be70017e2364ce648e9ad718d0	626
atlas_stone_void	marble_white_[Era_4_VOID].prompt.txt	6d06187dd917a3968be9491657a7f87359963a1fb8c2747f69bf47082cfc0933	651
atlas_stone_void	mosaic_floor_[Era_4_VOID].prompt.txt	237cd49a24603f0fd7ea2cacdb2cb16315ea81d69b0ee3e2c721a2ee576300b2	594
atlas_stone_void	obelisk_carved_[Era_4_VOID].prompt.txt	cf6e7fb27434cc2c1b4ef95661929b16b67aaa79f71665d9d11feb751ed461bc	612
atlas_stone_void	obsidian_fractured_[Era_4_VOID].prompt.txt	e20d77ff500f3ce5692741fb99814a12dee7043960beef38bfa79b612e0beb34	640
atlas_stone_void	obsidian_smooth_[Era_4_VOID].prompt.txt	036e85c8a98fbe2e30354cbe77db6d9af2aaa0e6f5caf050486560c82f6c3272	627
atlas_stone_void	pillar_fluted_[Era_4_VOID].prompt.txt	b4627681d0e98fa28473ffffb6fe3d494b93ce327cca172c57231134f830a150	684
atlas_stone_void	pillar_round_[Era_4_VOID].prompt.txt	6bab119c579d86153647dd0a0fa3469f02454b7e5d7ae4aa108f4af88feb3f30	649
atlas_stone_void	pillar_ruined_[Era_4_VOID].prompt.txt	a8c37bd2b5510a14e706405cf8809253632369c94740e7eecef71ec52c1180a5	614
atlas_stone_void	pumice_[Era_4_VOID].prompt.txt	b3606979a1e5850cfada8dcdb5b28551d229207b1a033585e3e65a16ff88d9bb	617
